10/15/17,5607.01,5779.07375,5796.2425,5439.9825
10/16/17,5643.55375,5607.01,5789.795,5569.3075
10/17/17,5495.03875,5643.55375,5685.35,5461.02625
10/18/17,5627.08625,5495.03875,5639.68625,5109.7
10/19/17,5686.52625,5627.08625,5735.155,5544.70375
10/20/17,6098.115,5686.52625,6112.18875,5611.1175
10/21/17,5949.07875,6098.115,6183.9825,5886.65125
10/22/17,5969.795,5949.07875,6031.74625,5733.01875
10/23/17,5649.005,5969.795,6050.20375,5564.77375
10/24/17,5550.85875,5649.005,5769.27,5374.5975
10/25/17,5776.87875,5550.85875,5784.57625,5430.75
10/26/17,5923.70625,5776.87875,5995.92625,5695.33125
10/27/17,5737.1025,5923.70625,5926.64,5691.7575
10/28/17,5741.7225,5737.1025,5806.9225,5667.34875
10/29/17,6151.325,5741.7225,6306.5775,5733.85625
10/30/17,6130.56375,6151.325,6218.48875,6026.68875
10/31/17,6424.515,6130.56375,6458.26625,6089.47375
11/1/17,6879.365,6424.515,6922.9,6357.91
11/2/17,7199.2375,6879.365,7355.35,6798.3975
11/3/17,7210.46875,7199.2375,7454.03875,6994.8775
11/4/17,7376.7425,7210.46875,7503.71875,7100.51125
11/5/17,7231.93,7376.7425,7601.535,7202.47125
11/6/17,7123.89375,7231.93,7423.05875,6932.42875
11/7/17,7356.50625,7123.89375,7377.9625,6978.5875
11/8/17,7342.82375,7356.50625,7879.06,7095.42375
11/9/17,7250.77,7342.82375,7439.385,7058.35125
11/10/17,6773.695,7250.77,7305.295,6422.975
11/11/17,6075.30125,6773.695,6806.04375,6062.08625
11/12/17,5969.13,6075.30125,6466.46,5507.29
11/13/17,6666.27125,5969.13,6770.37,5949.5025
11/14/17,6867.42625,6666.27125,6910.2475,6442.4
11/15/17,7259.3,6867.42625,7336.80125,6798.9325
11/16/17,7924.1825,7259.3,7998.39625,7172.755
11/17/17,7598.2775,7924.1825,7984.68375,7460.11125
11/18/17,7787.45625,7598.2775,7848.94125,7546.33375
11/19/17,7954.7675,7787.45625,8101.91,7678.375
11/20/17,7879.06,7954.7675,8286.17375,7818.5025
11/21/17,8150.6325,7879.06,8362.3025,7828.535
11/22/17,8208.75375,8150.6325,8294.495,8095.08125
11/23/17,8094.445,8208.75375,8264.3875,7892.68
11/24/17,8190.87125,8094.445,8333.17375,8025.19625
11/25/17,8851.305,8190.87125,8909.31,8190.87125
11/26/17,9573.9675,8851.305,9682.10125,8834.3875
11/27/17,9713.09625,9573.9675,9743.12375,9382.13125
11/28/17,10295.6225,9713.09625,10358.30625,9690.33375
11/29/17,10542.6625,10295.6225,11377.33375,9290.29625
11/30/17,9706.10375,10542.6625,10681.85125,9021.84874
12/1/17,10923.20125,9706.10375,11082.27,9421.45624
12/2/17,10973.54375,10923.20125,11156.145,10705.12999
12/3/17,11382.20875,10973.54375,11831.5125,10495.5625
12/4/17,11597.23125,11382.20875,11662.84375,10875.71375
12/5/17,12230.365,11597.23125,12273.54,11473.50875
12/6/17,13734.52,12230.365,14097.04,12152.1075
12/7/17,16403.42125,13734.52,17153.94125,13731.82
12/8/17,15732.1,16403.42125,16590.21375,13963.52875
12/9/17,13152.52875,15732.1,15859.42375,13152.52875
12/10/17,16299.2975,13152.52875,16587.8425,13152.52875
12/11/17,16374.8975,16299.2975,17382.63874,16031.4475
12/12/17,16678.28749,16374.8975,17615.4725,16259.2775
12/13/17,16246.13875,16678.28749,17335.73125,15799.8675
12/14/17,17221.65125,16246.13875,17583.2,16152.01375
12/15/17,17436.5975,17221.65125,17872.555,16999.70375
12/16/17,19166.97874,17436.5975,19521.7825,17436.5975
12/17/17,18640.2625,19166.97874,19783.20625,18094.19374
12/18/17,18984.7675,18640.2625,19227.0825,18329.145
12/19/17,16862.57125,18984.7675,18984.7675,15577.7425
12/20/17,16925.0175,16862.57125,17822.56625,15683.86125
12/21/17,14182.46499,16925.0175,17301.21125,13077.93666
12/22/17,14694.5825,14182.46499,14976.25625,10834.94375
12/23/17,14103.21875,14694.5825,15704.34625,13483.4575
12/24/17,13387.34875,14103.21875,14489.48375,12508.425
12/25/17,14652.3675,13387.34875,14670.675,13196.82625
12/26/17,15846.07375,14652.3675,16079.32375,14553.87375
12/27/17,14362.40375,15846.07375,16476.18,13935.615
12/28/17,14867.5725,14362.40375,14997.83375,13498.77875
12/29/17,13643.695,14867.5725,15076.0625,13406.67125
12/30/17,13062.145,13643.695,13826.04125,12182.52375
12/31/17,13439.4175,13062.145,14213.44125,12587.60375
1/1/18,13337.62125,13439.4175,13892.2425,12859.8025
1/2/18,14881.545,13337.62125,15216.75625,12955.965
1/3/18,15104.45,14881.545,15394.98625,14588.595
1/4/18,14953.8525,15104.45,15194.40625,14225.16625
1/5/18,16576.69625,14953.8525,17118.35625,14816.50875
1/6/18,16735.10625,16576.69625,17211.92375,16254.94875
1/7/18,15632.41125,16735.10625,16861.20875,15546.415
1/8/18,15242.93625,15632.41125,15944.5225,13957.9125
1/9/18,14122.825,15242.93625,15360.1325,13968.24375
1/10/18,13269.5975,14122.825,14942.61125,13161.5775
